,event_accum_times,event_durs,event_names,event_types
0,81.635,81635.0,instruction_traits0,instructions0
1,84.029,2394.0,survey_stai_state_instr0,instructions0
2,121.053,36.541,survey_stai_state,survey-multi-choice
3,123.99,2937.0,survey_stai_trait_instr0,instructions0
4,160.348,35.076,survey_stai_trait,survey-multi-choice
5,162.198,1850.0,survey_cesd_instr0,instructions0
6,211.083,47.586,survey_cesd,survey-multi-choice
7,222.919,11836.0,NaN0,instructions0
8,237.007,14088.0,NaN1,instructions1
9,239.231,2224.0,NaN2,instructions2
10,243.679,4448.0,NaN3,instructions3
11,245.615,1936.0,NaN4,instructions4
12,249.662,4047.0,NaN5,instructions5
13,277.191,27529.0,NaN6,instructions6
14,301.878,24687.0,NaN7,instructions7
15,368.999,67121.0,NaN8,instructions8
16,381.377,10.12,estimating_belief,similarity
17,421.11,19.535,estimating_belief,similarity
18,441.792,6.841,estimating_belief,similarity
19,470.022,6.864,estimating_belief,similarity
20,493.493,5.936,estimating_belief,similarity
21,526.079,14.688,estimating_belief,similarity
22,564.654,18.53,estimating_belief,similarity
23,586.541,3.249,estimating_belief,similarity
24,609.404,7.977,estimating_belief,similarity
25,622.895,5.457,estimating_belief,similarity
26,644.734,2.73,estimating_belief,similarity
27,661.237,3.922,estimating_belief,similarity
28,684.559,3.21,estimating_belief,similarity
29,714.533,20.497,estimating_belief,similarity
30,728.189,3.306,estimating_belief,similarity
31,751.501,8.32,estimating_belief,similarity
32,769.621,8.521,estimating_belief,similarity
33,793.044,12.762,estimating_belief,similarity
34,809.717,4.833,estimating_belief,similarity
35,821.853,3.065,estimating_belief,similarity
36,839.204,9.45,estimating_belief,similarity
37,848.328,9124.0,NaN0,instructions0
38,870.372,19.637,estimating_belief_other,similarity
39,888.523,3.689,estimating_belief_other,similarity
40,905.923,4.577,estimating_belief_other,similarity
41,921.026,3.217,estimating_belief_other,similarity
42,944.22,10.53,estimating_belief_other,similarity
43,960.723,5.657,estimating_belief_other,similarity
44,982.666,10.947,estimating_belief_other,similarity
45,1004.412,7.057,estimating_belief_other,similarity
46,1024.059,9.057,estimating_belief_other,similarity
47,1039.746,5.488,estimating_belief_other,similarity
48,1056.363,3.116,estimating_belief_other,similarity
49,1083.426,3.546,estimating_belief_other,similarity
50,1094.241,3.083,estimating_belief_other,similarity
51,1105.409,2.97,estimating_belief_other,similarity
52,1115.792,3.691,estimating_belief_other,similarity
53,1129.531,7.53,estimating_belief_other,similarity
54,1140.339,2.675,estimating_belief_other,similarity
55,1155.619,7.338,estimating_belief_other,similarity
56,1165.169,3.889,estimating_belief_other,similarity
57,1178.442,3.947,estimating_belief_other,similarity
58,1192.609,5.945,estimating_belief_other,similarity
59,1223.723,30.103,NaN,survey-likert
60,1238.275,13.544,NaN,survey-likert
61,1248.338,9.057,NaN,survey-multi-choice
62,1250.935,2597.0,NaN0,instructions0
63,1256.409,3.468,NaN,survey-multi-choice
64,1257.983,1574.0,NaN0,instructions0
