,event_accum_times,event_durs,event_names,event_types
0,14.062,14062.0,instruction_traits0,instructions0
1,16.926,2864.0,survey_stai_state_instr0,instructions0
2,64.728,47.275,survey_stai_state,survey-multi-choice
3,70.802,6074.0,survey_stai_trait_instr0,instructions0
4,141.311,69.188,survey_stai_trait,survey-multi-choice
5,146.825,5514.0,survey_cesd_instr0,instructions0
6,220.083,71.932,survey_cesd,survey-multi-choice
7,259.521,39438.0,NaN0,instructions0
8,310.041,50520.0,NaN1,instructions1
9,313.064,3023.0,NaN2,instructions2
10,316.361,3297.0,NaN3,instructions3
11,318.208,1847.0,NaN4,instructions4
12,321.993,3785.0,NaN5,instructions5
13,353.705,31712.0,NaN6,instructions6
14,368.985,15280.0,NaN7,instructions7
15,410.554,41569.0,NaN8,instructions8
16,412.169,1615.0,NaN7,instructions7
17,415.361,3192.0,NaN6,instructions6
18,473.194,57833.0,NaN7,instructions7
19,474.13,936.0,NaN6,instructions6
20,475.401,1271.0,NaN5,instructions5
21,480.242,4841.0,NaN4,instructions4
22,481.634,1392.0,NaN5,instructions5
23,484.386,2752.0,NaN6,instructions6
24,488.45,4064.0,NaN7,instructions7
25,512.145,23695.0,NaN8,instructions8
26,522.087,7.68,estimating_belief,similarity
27,547.382,5.269,estimating_belief,similarity
28,568.687,5.215,estimating_belief,similarity
29,590.806,4.295,estimating_belief,similarity
30,604.694,3.816,estimating_belief,similarity
31,634.206,3.855,estimating_belief,similarity
32,662.23,5.767,estimating_belief,similarity
33,686.374,2.975,estimating_belief,similarity
34,710.645,8.999,estimating_belief,similarity
35,721.302,2.489,estimating_belief,similarity
36,735.726,4.576,estimating_belief,similarity
37,756.63,4.073,estimating_belief,similarity
38,774.053,6.055,estimating_belief,similarity
39,792.046,6.288,estimating_belief,similarity
40,808.502,3.255,estimating_belief,similarity
41,823.782,4.168,estimating_belief,similarity
42,833.997,3.393,estimating_belief,similarity
43,863.054,3.712,estimating_belief,similarity
44,877.974,2.311,estimating_belief,similarity
45,886.565,2.969,estimating_belief,similarity
46,898.022,2.777,estimating_belief,similarity
47,931.921,33899.0,NaN0,instructions0
48,943.262,8.931,estimating_belief_other,similarity
49,957.158,6.345,estimating_belief_other,similarity
50,971.373,2.496,estimating_belief_other,similarity
51,981.517,4.385,estimating_belief_other,similarity
52,992.629,4.937,estimating_belief_other,similarity
53,1009.054,5.666,estimating_belief_other,similarity
54,1020.775,4.28,estimating_belief_other,similarity
55,1033.461,3.848,estimating_belief_other,similarity
56,1043.653,4.649,estimating_belief_other,similarity
57,1059.254,3.4,estimating_belief_other,similarity
58,1069.029,3.338,estimating_belief_other,similarity
59,1081.548,4.37,estimating_belief_other,similarity
60,1098.189,2.976,estimating_belief_other,similarity
61,1111.869,4.817,estimating_belief_other,similarity
62,1122.974,4.224,estimating_belief_other,similarity
63,1136.95,4.04,estimating_belief_other,similarity
64,1151.198,4.8,estimating_belief_other,similarity
65,1158.725,2.794,estimating_belief_other,similarity
66,1165.837,2.418,estimating_belief_other,similarity
67,1182.342,7.529,estimating_belief_other,similarity
68,1192.694,5.56,estimating_belief_other,similarity
69,1226.224,32.518,NaN,survey-likert
70,1255.488,28.253,NaN,survey-likert
71,1263.254,6.759,NaN,survey-multi-choice
72,1267.514,4260.0,NaN0,instructions0
73,1273.989,4.466,NaN,survey-multi-choice
74,1276.794,2805.0,NaN0,instructions0
