,event_accum_times,event_durs,event_names,event_types
0,4.85,4850.0,instruction_traits0,instructions0
1,10.001,5151.0,survey_stai_state_instr0,instructions0
2,41.748,31.218,survey_stai_state,survey-multi-choice
3,48.583,6835.0,survey_stai_trait_instr0,instructions0
4,90.466,40.574,survey_stai_trait,survey-multi-choice
5,93.181,2715.0,survey_cesd_instr0,instructions0
6,133.132,38.639,survey_cesd,survey-multi-choice
7,167.351,34219.0,NaN0,instructions0
8,200.207,32856.0,NaN1,instructions1
9,204.991,4784.0,NaN2,instructions2
10,210.863,5872.0,NaN3,instructions3
11,212.175,1312.0,NaN4,instructions4
12,216.271,4096.0,NaN5,instructions5
13,239.559,23288.0,NaN6,instructions6
14,248.535,8976.0,NaN7,instructions7
15,311.559,63024.0,NaN8,instructions8
16,335.987,22.168,estimating_belief,similarity
17,363.066,10.795,estimating_belief,similarity
18,396.77,13.444,estimating_belief,similarity
19,420.074,10.445,estimating_belief,similarity
20,439.497,6.174,estimating_belief,similarity
21,462.642,9.54,estimating_belief,similarity
22,488.155,12.03,estimating_belief,similarity
23,506.705,10.643,estimating_belief,similarity
24,521.818,4.876,estimating_belief,similarity
25,535.434,8.302,estimating_belief,similarity
26,555.545,6.446,estimating_belief,similarity
27,575.914,12.99,estimating_belief,similarity
28,587.091,4.937,estimating_belief,similarity
29,598.795,4.705,estimating_belief,similarity
30,613.739,5.954,estimating_belief,similarity
31,628.395,7.341,estimating_belief,similarity
32,642.858,8.83,estimating_belief,similarity
33,652.753,4.566,estimating_belief,similarity
34,664.121,5.952,estimating_belief,similarity
35,677.034,7.217,estimating_belief,similarity
36,685.194,2.989,estimating_belief,similarity
37,696.473,11279.0,NaN0,instructions0
38,726.891,28.008,estimating_belief_other,similarity
39,739.491,2.489,estimating_belief_other,similarity
40,751.802,3.841,estimating_belief_other,similarity
41,762.105,4.416,estimating_belief_other,similarity
42,771.699,4.778,estimating_belief_other,similarity
43,781.898,5.282,estimating_belief_other,similarity
44,791.81,5.258,estimating_belief_other,similarity
45,805.506,8.341,estimating_belief_other,similarity
46,812.706,2.726,estimating_belief_other,similarity
47,819.843,2.378,estimating_belief_other,similarity
48,828.931,4.761,estimating_belief_other,similarity
49,838.826,4.477,estimating_belief_other,similarity
50,847.65,4.473,estimating_belief_other,similarity
51,860.946,9.129,estimating_belief_other,similarity
52,870.314,4.928,estimating_belief_other,similarity
53,881.065,4.881,estimating_belief_other,similarity
54,889.77,2.963,estimating_belief_other,similarity
55,899.522,3.786,estimating_belief_other,similarity
56,909.978,6.162,estimating_belief_other,similarity
57,917.689,3.01,estimating_belief_other,similarity
58,927.418,4.382,estimating_belief_other,similarity
59,953.062,24.63,NaN,survey-likert
60,963.092,9.021,NaN,survey-likert
61,971.242,7.144,NaN,survey-multi-choice
62,976.343,5101.0,NaN0,instructions0
63,982.097,3.748,NaN,survey-multi-choice
64,985.11,3013.0,NaN0,instructions0
