,event_accum_times,event_durs,event_names,event_types
0,113.77,113770.0,instruction_traits0,instructions0
1,128.681,14911.0,survey_stai_state_instr0,instructions0
2,194.03,64.898,survey_stai_state,survey-multi-choice
3,200.155,6125.0,survey_stai_trait_instr0,instructions0
4,270.644,69.242,survey_stai_trait,survey-multi-choice
5,274.497,3853.0,survey_cesd_instr0,instructions0
6,362.447,86.7,survey_cesd,survey-multi-choice
7,387.915,25468.0,NaN0,instructions0
8,430.242,42327.0,NaN1,instructions1
9,433.61,3368.0,NaN2,instructions2
10,446.754,13144.0,NaN3,instructions3
11,449.418,2664.0,NaN4,instructions4
12,452.635,3217.0,NaN5,instructions5
13,480.417,27782.0,NaN6,instructions6
14,489.042,8625.0,NaN7,instructions7
15,564.569,75527.0,NaN8,instructions8
16,581.052,14.225,estimating_belief,similarity
17,605.819,11.469,estimating_belief,similarity
18,624.444,4.997,estimating_belief,similarity
19,645.74,5.228,estimating_belief,similarity
20,658.18,4.15,estimating_belief,similarity
21,683.34,14.045,estimating_belief,similarity
22,701.348,9.542,estimating_belief,similarity
23,715.491,4.381,estimating_belief,similarity
24,736.628,4.606,estimating_belief,similarity
25,755.235,11.717,estimating_belief,similarity
26,770.139,5.79,estimating_belief,similarity
27,785.019,3.598,estimating_belief,similarity
28,806.531,4.95,estimating_belief,similarity
29,818.291,4.118,estimating_belief,similarity
30,835.435,3.894,estimating_belief,similarity
31,847.707,2.517,estimating_belief,similarity
32,864.539,8.422,estimating_belief,similarity
33,880.483,4.014,estimating_belief,similarity
34,896.195,3.11,estimating_belief,similarity
35,905.532,4.485,estimating_belief,similarity
36,916.659,2.438,estimating_belief,similarity
37,939.497,22838.0,NaN0,instructions0
38,964.931,23.028,estimating_belief_other,similarity
39,987.059,11.367,estimating_belief_other,similarity
40,998.651,4.407,estimating_belief_other,similarity
41,1018.843,11.127,estimating_belief_other,similarity
42,1033.187,5.711,estimating_belief_other,similarity
43,1045.667,5.805,estimating_belief_other,similarity
44,1060.315,5.871,estimating_belief_other,similarity
45,1075.988,10.679,estimating_belief_other,similarity
46,1094.643,11.23,estimating_belief_other,similarity
47,1110.571,7.886,estimating_belief_other,similarity
48,1119.763,3.7,estimating_belief_other,similarity
49,1131.507,2.814,estimating_belief_other,similarity
50,1147.884,5.063,estimating_belief_other,similarity
51,1169.354,11.63,estimating_belief_other,similarity
52,1187.619,10.79,estimating_belief_other,similarity
53,1203.266,7.501,estimating_belief_other,similarity
54,1225.314,12.549,estimating_belief_other,similarity
55,1237.538,4.727,estimating_belief_other,similarity
56,1249.034,6.302,estimating_belief_other,similarity
57,1266.771,12.471,estimating_belief_other,similarity
58,1280.474,6.566,estimating_belief_other,similarity
59,1379.882,98.403,NaN,survey-likert
60,1409.41,28.523,NaN,survey-likert
61,1416.515,6.1,NaN,survey-multi-choice
62,1418.816,2301.0,NaN0,instructions0
63,1426.034,5.212,NaN,survey-multi-choice
64,1427.32,1286.0,NaN0,instructions0
