,event_accum_times,event_durs,event_names,event_types
0,332.196,332196.0,instruction_traits0,instructions0
1,334.108,1912.0,survey_stai_state_instr0,instructions0
2,370.417,35.694,survey_stai_state,survey-multi-choice
3,371.94,1523.0,survey_stai_trait_instr0,instructions0
4,412.402,39.019,survey_stai_trait,survey-multi-choice
5,414.039,1637.0,survey_cesd_instr0,instructions0
6,461.023,45.537,survey_cesd,survey-multi-choice
7,479.228,18205.0,NaN0,instructions0
8,506.856,27628.0,NaN1,instructions1
9,509.822,2966.0,NaN2,instructions2
10,516.946,7124.0,NaN3,instructions3
11,517.97,1024.0,NaN4,instructions4
12,519.95,1980.0,NaN5,instructions5
13,536.551,16601.0,NaN6,instructions6
14,549.025,12474.0,NaN7,instructions7
15,610.588,61563.0,NaN8,instructions8
16,617.18,4.326,estimating_belief,similarity
17,644.182,6.621,estimating_belief,similarity
18,660.262,2.734,estimating_belief,similarity
19,670.636,2.49,estimating_belief,similarity
20,682.202,2.718,estimating_belief,similarity
21,693.981,3.561,estimating_belief,similarity
22,713.684,6.871,estimating_belief,similarity
23,725.661,3.634,estimating_belief,similarity
24,736.356,4.263,estimating_belief,similarity
25,743.231,2.064,estimating_belief,similarity
26,750.984,2.018,estimating_belief,similarity
27,760.179,1.546,estimating_belief,similarity
28,766.478,1.739,estimating_belief,similarity
29,774.404,4.006,estimating_belief,similarity
30,783.67,2.483,estimating_belief,similarity
31,792.418,2.447,estimating_belief,similarity
32,799.089,1.741,estimating_belief,similarity
33,805.36,2.246,estimating_belief,similarity
34,812.746,1.595,estimating_belief,similarity
35,818.927,2.037,estimating_belief,similarity
36,825.648,1.739,estimating_belief,similarity
37,844.977,19329.0,NaN0,instructions0
38,859.5,12.112,estimating_belief_other,similarity
39,874.312,2.201,estimating_belief_other,similarity
40,880.601,1.764,estimating_belief_other,similarity
41,887.271,1.303,estimating_belief_other,similarity
42,893.761,1.815,estimating_belief_other,similarity
43,899.162,1.516,estimating_belief_other,similarity
44,904.863,1.822,estimating_belief_other,similarity
45,911.002,1.693,estimating_belief_other,similarity
46,916.636,1.662,estimating_belief_other,similarity
47,922.319,1.71,estimating_belief_other,similarity
48,928.547,1.722,estimating_belief_other,similarity
49,936.709,4.234,estimating_belief_other,similarity
50,941.954,1.674,estimating_belief_other,similarity
51,947.074,1.535,estimating_belief_other,similarity
52,952.339,1.678,estimating_belief_other,similarity
53,958.322,1.301,estimating_belief_other,similarity
54,981.781,6.226,estimating_belief_other,similarity
55,992.833,1.598,estimating_belief_other,similarity
56,1000.487,1.915,estimating_belief_other,similarity
57,1007.875,1.797,estimating_belief_other,similarity
58,1016.755,1.777,estimating_belief_other,similarity
59,1045.834,28.058,NaN,survey-likert
60,1066.204,19.352,NaN,survey-likert
61,1073.025,5.811,NaN,survey-multi-choice
62,1078.139,5114.0,NaN0,instructions0
63,1084.724,4.574,NaN,survey-multi-choice
64,1086.283,1559.0,NaN0,instructions0
