,event_accum_times,event_durs,event_names,event_types
0,208.075,208075.0,instruction_traits0,instructions0
1,211.137,3062.0,survey_stai_state_instr0,instructions0
2,262.144,50.477,survey_stai_state,survey-multi-choice
3,264.735,2591.0,survey_stai_trait_instr0,instructions0
4,348.301,82.263,survey_stai_trait,survey-multi-choice
5,351.455,3154.0,survey_cesd_instr0,instructions0
6,432.275,79.504,survey_cesd,survey-multi-choice
7,472.904,40629.0,NaN0,instructions0
8,516.272,43368.0,NaN1,instructions1
9,521.705,5433.0,NaN2,instructions2
10,536.649,14944.0,NaN3,instructions3
11,541.192,4543.0,NaN4,instructions4
12,549.24,8048.0,NaN5,instructions5
13,584.76,35520.0,NaN6,instructions6
14,593.136,8376.0,NaN7,instructions7
15,597.424,4288.0,NaN8,instructions8
16,673.484,73.8,estimating_belief,similarity
17,703.898,14.748,estimating_belief,similarity
18,730.036,15.689,estimating_belief,similarity
19,746.347,5.614,estimating_belief,similarity
20,761.979,10.112,estimating_belief,similarity
21,783.194,8.711,estimating_belief,similarity
22,799.97,9.463,estimating_belief,similarity
23,812.442,7.442,estimating_belief,similarity
24,828.722,5.48,estimating_belief,similarity
25,843.21,4.272,estimating_belief,similarity
26,863.658,8.881,estimating_belief,similarity
27,877.81,6.791,estimating_belief,similarity
28,894.017,7.401,estimating_belief,similarity
29,904.722,2.84,estimating_belief,similarity
30,915.971,4.281,estimating_belief,similarity
31,931.194,7.569,estimating_belief,similarity
32,943.674,5.649,estimating_belief,similarity
33,956.883,7.097,estimating_belief,similarity
34,971.011,9.146,estimating_belief,similarity
35,982.667,6.593,estimating_belief,similarity
36,995.491,7.433,estimating_belief,similarity
37,1023.0,27509.0,NaN0,instructions0
38,1036.803,11.393,estimating_belief_other,similarity
39,1055.826,4.266,estimating_belief_other,similarity
40,1063.37,3.233,estimating_belief_other,similarity
41,1074.002,3.721,estimating_belief_other,similarity
42,1083.778,2.474,estimating_belief_other,similarity
43,1096.714,7.473,estimating_belief_other,similarity
44,1105.586,4.457,estimating_belief_other,similarity
45,1114.227,4.329,estimating_belief_other,similarity
46,1122.649,4.29,estimating_belief_other,similarity
47,1129.362,2.475,estimating_belief_other,similarity
48,1139.034,5.392,estimating_belief_other,similarity
49,1144.929,1.673,estimating_belief_other,similarity
50,1152.474,3.539,estimating_belief_other,similarity
51,1160.786,3.305,estimating_belief_other,similarity
52,1173.026,7.097,estimating_belief_other,similarity
53,1180.074,2.738,estimating_belief_other,similarity
54,1188.986,4.946,estimating_belief_other,similarity
55,1196.346,3.184,estimating_belief_other,similarity
56,1206.274,6.041,estimating_belief_other,similarity
57,1214.42,3.867,estimating_belief_other,similarity
58,1223.69,5.106,estimating_belief_other,similarity
59,1282.35,57.647,NaN,survey-likert
60,1314.243,30.884,NaN,survey-likert
61,1324.986,9.735,NaN,survey-multi-choice
62,1333.118,8132.0,NaN0,instructions0
63,1346.97,11.842,NaN,survey-multi-choice
64,1350.438,3468.0,NaN0,instructions0
