,event_accum_times,event_durs,event_names,event_types
0,5.791,5791.0,instruction_traits0,instructions0
1,10.964,5173.0,survey_stai_state_instr0,instructions0
2,68.448,56.843,survey_stai_state,survey-multi-choice
3,72.444,3996.0,survey_stai_trait_instr0,instructions0
4,143.609,69.726,survey_stai_trait,survey-multi-choice
5,145.215,1606.0,survey_cesd_instr0,instructions0
6,220.882,74.234,survey_cesd,survey-multi-choice
7,549.06,328178.0,NaN0,instructions0
8,600.43,51370.0,NaN1,instructions1
9,610.154,9724.0,NaN2,instructions2
10,629.024,18870.0,NaN3,instructions3
11,636.562,7538.0,NaN4,instructions4
12,641.305,4743.0,NaN5,instructions5
13,692.763,51458.0,NaN6,instructions6
14,705.734,12971.0,NaN7,instructions7
15,712.599,6865.0,NaN8,instructions8
16,736.513,21.652,estimating_belief,similarity
17,774.222,13.02,estimating_belief,similarity
18,801.564,11.247,estimating_belief,similarity
19,826.97,4.352,estimating_belief,similarity
20,843.291,5.156,estimating_belief,similarity
21,860.295,5.067,estimating_belief,similarity
22,881.192,8.209,estimating_belief,similarity
23,900.185,4.085,estimating_belief,similarity
24,922.66,9.766,estimating_belief,similarity
25,945.044,8.795,estimating_belief,similarity
26,974.419,7.412,estimating_belief,similarity
27,993.689,7.11,estimating_belief,similarity
28,1025.752,6.396,estimating_belief,similarity
29,1051.733,13.782,estimating_belief,similarity
30,1081.172,5.993,estimating_belief,similarity
31,1097.67,6.282,estimating_belief,similarity
32,1109.805,6.861,estimating_belief,similarity
33,1127.035,3.306,estimating_belief,similarity
34,1145.685,7.902,estimating_belief,similarity
35,1167.23,6.78,estimating_belief,similarity
36,1188.65,6.405,estimating_belief,similarity
37,1228.357,39707.0,NaN0,instructions0
38,1246.882,16.108,estimating_belief_other,similarity
39,1259.905,3.869,estimating_belief_other,similarity
40,1276.343,6.639,estimating_belief_other,similarity
41,1294.029,6.84,estimating_belief_other,similarity
42,1315.732,6.607,estimating_belief_other,similarity
43,1325.888,3.484,estimating_belief_other,similarity
44,1338.986,5.161,estimating_belief_other,similarity
45,1356.33,4.521,estimating_belief_other,similarity
46,1369.744,4.069,estimating_belief_other,similarity
47,1389.931,7.698,estimating_belief_other,similarity
48,1411.756,6.084,estimating_belief_other,similarity
49,1423.094,4.254,estimating_belief_other,similarity
50,1445.134,4.138,estimating_belief_other,similarity
51,1461.714,6.941,estimating_belief_other,similarity
52,1472.829,4.106,estimating_belief_other,similarity
53,1483.578,3.168,estimating_belief_other,similarity
54,1491.299,2.86,estimating_belief_other,similarity
55,1501.521,2.551,estimating_belief_other,similarity
56,1517.741,2.723,estimating_belief_other,similarity
57,1531.553,5.824,estimating_belief_other,similarity
58,1562.103,16.572,estimating_belief_other,similarity
59,1609.65,46.528,NaN,survey-likert
60,1658.392,47.725,NaN,survey-likert
61,1681.503,22.102,NaN,survey-multi-choice
62,1686.391,4888.0,NaN0,instructions0
63,1693.888,5.484,NaN,survey-multi-choice
64,1696.822,2934.0,NaN0,instructions0
