,event_accum_times,event_durs,event_names,event_types
0,277.157,277157.0,instruction_traits0,instructions0
1,284.263,7106.0,survey_stai_state_instr0,instructions0
2,336.005,51.239,survey_stai_state,survey-multi-choice
3,341.936,5931.0,survey_stai_trait_instr0,instructions0
4,407.41,64.204,survey_stai_trait,survey-multi-choice
5,411.728,4318.0,survey_cesd_instr0,instructions0
6,468.17,55.147,survey_cesd,survey-multi-choice
7,483.519,15349.0,NaN0,instructions0
8,510.613,27094.0,NaN1,instructions1
9,519.829,9216.0,NaN2,instructions2
10,533.584,13755.0,NaN3,instructions3
11,537.807,4223.0,NaN4,instructions4
12,542.271,4464.0,NaN5,instructions5
13,571.118,28847.0,NaN6,instructions6
14,591.069,19951.0,NaN7,instructions7
15,683.727,92658.0,NaN8,instructions8
16,697.481,11.496,estimating_belief,similarity
17,716.44,5.093,estimating_belief,similarity
18,730.799,4.819,estimating_belief,similarity
19,744.311,6.916,estimating_belief,similarity
20,766.144,5.364,estimating_belief,similarity
21,786.239,7.711,estimating_belief,similarity
22,799.054,3.157,estimating_belief,similarity
23,818.088,7.269,estimating_belief,similarity
24,831.88,5.045,estimating_belief,similarity
25,846.775,5.012,estimating_belief,similarity
26,866.422,9.373,estimating_belief,similarity
27,878.704,4.519,estimating_belief,similarity
28,888.831,4.31,estimating_belief,similarity
29,904.975,6.469,estimating_belief,similarity
30,917.897,3.206,estimating_belief,similarity
31,931.285,5.069,estimating_belief,similarity
32,943.278,5.854,estimating_belief,similarity
33,956.245,4.134,estimating_belief,similarity
34,973.788,2.39,estimating_belief,similarity
35,987.243,3.91,estimating_belief,similarity
36,999.933,3.518,estimating_belief,similarity
37,1028.562,28629.0,NaN0,instructions0
38,1042.763,11.796,estimating_belief_other,similarity
39,1053.659,4.725,estimating_belief_other,similarity
40,1069.228,3.648,estimating_belief_other,similarity
41,1080.837,3.637,estimating_belief_other,similarity
42,1096.14,4.109,estimating_belief_other,similarity
43,1111.467,4.053,estimating_belief_other,similarity
44,1121.927,5.342,estimating_belief_other,similarity
45,1133.349,4.333,estimating_belief_other,similarity
46,1143.757,4.695,estimating_belief_other,similarity
47,1152.837,4.519,estimating_belief_other,similarity
48,1162.556,5.303,estimating_belief_other,similarity
49,1173.94,6.742,estimating_belief_other,similarity
50,1187.95,3.629,estimating_belief_other,similarity
51,1202.437,4.838,estimating_belief_other,similarity
52,1224.851,16.189,estimating_belief_other,similarity
53,1237.435,2.502,estimating_belief_other,similarity
54,1248.614,2.983,estimating_belief_other,similarity
55,1263.468,3.805,estimating_belief_other,similarity
56,1278.004,3.933,estimating_belief_other,similarity
57,1291.411,2.909,estimating_belief_other,similarity
58,1302.09,3.639,estimating_belief_other,similarity
59,1346.159,43.059,NaN,survey-likert
60,1363.675,16.509,NaN,survey-likert
61,1373.5,8.819,NaN,survey-multi-choice
62,1377.649,4149.0,NaN0,instructions0
63,1390.619,10.964,NaN,survey-multi-choice
64,1393.168,2549.0,NaN0,instructions0
