,event_accum_times,event_durs,event_names,event_types
0,87.782,87782.0,instruction_traits0,instructions0
1,97.719,9937.0,survey_stai_state_instr0,instructions0
2,134.502,36.295,survey_stai_state,survey-multi-choice
3,138.602,4100.0,survey_stai_trait_instr0,instructions0
4,182.688,42.806,survey_stai_trait,survey-multi-choice
5,184.651,1963.0,survey_cesd_instr0,instructions0
6,237.886,51.946,survey_cesd,survey-multi-choice
7,273.305,35419.0,NaN0,instructions0
8,301.496,28191.0,NaN1,instructions1
9,305.215,3719.0,NaN2,instructions2
10,314.575,9360.0,NaN3,instructions3
11,317.063,2488.0,NaN4,instructions4
12,323.175,6112.0,NaN5,instructions5
13,354.896,31721.0,NaN6,instructions6
14,370.663,15767.0,NaN7,instructions7
15,380.151,9488.0,NaN8,instructions8
16,453.996,71.584,estimating_belief,similarity
17,473.259,5.599,estimating_belief,similarity
18,490.77,2.81,estimating_belief,similarity
19,506.129,1.681,estimating_belief,similarity
20,518.41,1.521,estimating_belief,similarity
21,529.802,1.682,estimating_belief,similarity
22,546.369,5.457,estimating_belief,similarity
23,558.2,2.338,estimating_belief,similarity
24,573.088,1.634,estimating_belief,similarity
25,584.203,2.179,estimating_belief,similarity
26,594.225,2.546,estimating_belief,similarity
27,608.01,2.642,estimating_belief,similarity
28,619.297,1.986,estimating_belief,similarity
29,627.776,1.09,estimating_belief,similarity
30,639.911,1.689,estimating_belief,similarity
31,649.257,1.298,estimating_belief,similarity
32,657.466,1.298,estimating_belief,similarity
33,672.001,1.138,estimating_belief,similarity
34,680.496,1.235,estimating_belief,similarity
35,690.8,1.147,estimating_belief,similarity
36,703.338,1.886,estimating_belief,similarity
37,722.949,19611.0,NaN0,instructions0
38,728.609,3.25,estimating_belief_other,similarity
39,737.728,1.585,estimating_belief_other,similarity
40,750.128,1.811,estimating_belief_other,similarity
41,757.408,1.098,estimating_belief_other,similarity
42,768.273,1.883,estimating_belief_other,similarity
43,778.433,2.052,estimating_belief_other,similarity
44,790.248,2.13,estimating_belief_other,similarity
45,799.943,1.506,estimating_belief_other,similarity
46,811.551,2.41,estimating_belief_other,similarity
47,820.182,1.68,estimating_belief_other,similarity
48,834.864,1.115,estimating_belief_other,similarity
49,844.0,1.251,estimating_belief_other,similarity
50,859.946,2.316,estimating_belief_other,similarity
51,873.607,1.682,estimating_belief_other,similarity
52,882.527,1.322,estimating_belief_other,similarity
53,898.312,2.298,estimating_belief_other,similarity
54,913.775,2.482,estimating_belief_other,similarity
55,924.407,1.746,estimating_belief_other,similarity
56,933.998,1.97,estimating_belief_other,similarity
57,944.254,2.722,estimating_belief_other,similarity
58,953.718,1.419,estimating_belief_other,similarity
59,973.505,18.777,NaN,survey-likert
60,986.265,11.75,NaN,survey-likert
61,997.517,10.248,NaN,survey-multi-choice
62,1002.29,4773.0,NaN0,instructions0
63,1008.213,3.916,NaN,survey-multi-choice
64,1009.754,1541.0,NaN0,instructions0
